asset_id,display_symbol,ticker,yahoo_ticker_norm,name,asset_class,region,n_total,n_weekday,n_weekend,nan_frac_total_calendar,nan_frac_weekday_only,max_abs_return,passes_current_25pct_calendar_nan,passes_40pct_calendar_nan,passes_weekday_25pct_nan,passes_min_1000_obs,passes_min_1260_obs
CRYPTO:AAVE-USD,AAVE-USD,AAVE-USD,,AAVE-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.31742823123931885,True,True,True,True,True
CRYPTO:ADA-USD,ADA-USD,ADA-USD,,ADA-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.713276207447052,True,True,True,True,True
CRYPTO:ATOM-USD,ATOM-USD,ATOM-USD,,ATOM-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.31538546085357666,True,True,True,True,True
CRYPTO:AVAX-USD,AVAX-USD,AVAX-USD,,AVAX-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.30514657497406006,True,True,True,True,True
CRYPTO:BCH-USD,BCH-USD,BCH-USD,,BCH-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.5842024683952332,True,True,True,True,True
CRYPTO:BTC-USD,BTC-USD,BTC-USD,,BTC-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.15974725782871246,True,True,True,True,True
CRYPTO:DOGE-USD,DOGE-USD,DOGE-USD,,DOGE-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.44943198561668396,True,True,True,True,True
CRYPTO:DOT-USD,DOT-USD,DOT-USD,,DOT-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,2.4092140197753906,True,True,True,True,True
CRYPTO:ETC-USD,ETC-USD,ETC-USD,,ETC-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.32505887746810913,True,True,True,True,True
CRYPTO:ETH-USD,ETH-USD,ETH-USD,,ETH-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.21798768639564514,True,True,True,True,True
CRYPTO:FIL-USD,FIL-USD,FIL-USD,,FIL-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.765937864780426,True,True,True,True,True
CRYPTO:HBAR-USD,HBAR-USD,HBAR-USD,,HBAR-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.7308763861656189,True,True,True,True,True
CRYPTO:INJ-USD,INJ-USD,INJ-USD,,INJ-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.49285197257995605,True,True,True,True,True
CRYPTO:LINK-USD,LINK-USD,LINK-USD,,LINK-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.3283202648162842,True,True,True,True,True
CRYPTO:LTC-USD,LTC-USD,LTC-USD,,LTC-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.2758975923061371,True,True,True,True,True
CRYPTO:MANA-USD,MANA-USD,MANA-USD,,MANA-USD,crypto,Binance,1824,1303,521,0.0,0.0,1.5473840236663818,True,True,True,True,True
CRYPTO:NEAR-USD,NEAR-USD,NEAR-USD,,NEAR-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.43480053544044495,True,True,True,True,True
CRYPTO:NEO-USD,NEO-USD,NEO-USD,,NEO-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.4311036765575409,True,True,True,True,True
CRYPTO:RUNE-USD,RUNE-USD,RUNE-USD,,RUNE-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.4495040476322174,True,True,True,True,True
CRYPTO:SAND-USD,SAND-USD,SAND-USD,,SAND-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.7600244879722595,True,True,True,True,True
CRYPTO:SOL-USD,SOL-USD,SOL-USD,,SOL-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.42280903458595276,True,True,True,True,True
CRYPTO:THETA-USD,THETA-USD,THETA-USD,,THETA-USD,crypto,Binance,1824,1303,521,0.0,0.0,7.3956298828125,True,True,True,True,True
CRYPTO:UNI-USD,UNI7083-USD,UNI-USD,,UNI-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.5430884957313538,True,True,True,True,True
CRYPTO:XLM-USD,XLM-USD,XLM-USD,,XLM-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.47557055950164795,True,True,True,True,True
CRYPTO:XRP-USD,XRP-USD,XRP-USD,,XRP-USD,crypto,Binance,1824,1303,521,0.0,0.0,0.7307500243186951,True,True,True,True,True
CRYPTO:ZEC-USD,ZEC-USD,ZEC-USD,,ZEC-USD,crypto,Coinbase,1824,1303,521,0.0,0.0,0.612197995185852,True,True,True,True,True
EQH0015bcc51afff7e7,IDXX,IDXX,,IDEXX Laboratories Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.27493754029273987,True,True,True,True,True
EQH001c29fe564c5036,MRK.DE,MRK,,Merck KGaA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.112368583679199,True,True,True,True,True
EQH00560f212a12736e,CFG,CFG,,Citizens Financial Group Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.1442444622516632,True,True,True,True,True
EQH005b6fe7d726cb09,CE,CE,,Celanese Corporation,equity,NYSE,1824,1303,521,0.0,0.0,0.2631578743457794,True,True,True,True,True
EQH00782fb142fefcf4,PNC,PNC,,PNC Financial Services Group Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.0888085812330246,True,True,True,True,True
EQH00ab0c0c47ab9865,CRUS,CRUS,,"Cirrus Logic, Inc.",equity,NASDAQ,1824,1303,521,0.0,0.0,0.16531063616275787,True,True,True,True,True
EQH00cda49a7ffbe944,TX,TX,,Ternium SA,equity,NYSE,1824,1303,521,0.0,0.0,1.172174334526062,True,True,True,True,True
EQH00ce176934fce831,PINS,PINS,,Pinterest Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.23638778924942017,True,True,True,True,True
EQH0110d846623566e0,TTWO,TTWO,,Take-Two Interactive Software Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.14032118022441864,True,True,True,True,True
EQH0123ffb8f790fada,KRN.DE,KRN,,Krones AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.102710723876953,True,True,True,True,True
EQH0125004479d192c5,CAP.PA,CAP,,Capgemini SE,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.106962203979492,True,True,True,True,True
EQH014475d6faea4f05,ATKR,ATKR,,Atkore Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.2633573114871979,True,True,True,True,True
EQH014f344a5310d7ed,ROP,ROP,,Roper Technologies Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.07365871965885162,True,True,True,True,True
EQH01752bc5b67515ff,NNI,NNI,,Nelnet Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.14417889714241028,True,True,True,True,True
EQH01897b5879315268,BRK-B,BRK,,Berkshire Hathaway Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.06907342374324799,True,True,True,True,True
EQH0198c6d7d97c1097,CSAN,CSAN,,Cosan SA,equity,NYSE,1824,1303,521,0.0,0.0,0.17844519019126892,True,True,True,True,True
EQH01c7356bb0eb0e8c,ETN,ETN,,Eaton Corporation PLC,equity,NYSE,1824,1303,521,0.0,0.0,0.15564538538455963,True,True,True,True,True
EQH01d996422542b786,GBLB.BR,GBLB,,Groupe Bruxelles Lambert SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.092746257781982,True,True,True,True,True
EQH01df46954261ef82,AIT,AIT,,Applied Industrial Technologies Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.13734138011932373,True,True,True,True,True
EQH01e3d9d4c84963e1,IAC,IAC,,IAC Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,2.0682313442230225,True,True,True,True,True
EQH0201771c795aa583,DEC.PA,DEC,,JC Decaux S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.897983074188232,True,True,True,True,True
EQH02045df052532cea,LSCC,LSCC,,Lattice Semiconductor Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.22727268934249878,True,True,True,True,True
EQH0205ee11b316ff08,NYT,NYT,,The New York Times Company,equity,NYSE,1824,1303,521,0.0,0.0,0.15535253286361694,True,True,True,True,True
EQH0215feba12605c01,KT,KT,,KT Corp,equity,NYSE,1824,1303,521,0.0,0.0,0.07601979374885559,True,True,True,True,True
EQH0223a2a38a2b7b21,KER.PA,KER,,Kering S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.032108783721924,True,True,True,True,True
EQH024db041ef4f594a,BRKM5.SA,BRKM5,,Braskem SA,equity,B3,1824,1303,521,0.0,0.0,0.25621604919433594,True,True,True,True,True
EQH02729bc62ce2ac56,FLG,FLG,,Flagstar Financial Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.3766859769821167,True,True,True,True,True
EQH028b839246b50817,HAE,HAE,,Haemonetics Corporation,equity,NYSE,1824,1303,521,0.0,0.0,0.32314667105674744,True,True,True,True,True
EQH028c105fc357c625,MSGS,MSGS,,Madison Square Garden Sports Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.1164650097489357,True,True,True,True,True
EQH02c292ed670627ff,GFI,GFI,,Gold Fields Limited,equity,NYSE,1824,1303,521,0.0,0.0,0.2344263643026352,True,True,True,True,True
EQH02c501a453b6795d,WCN,WCN,,Waste Connections Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.07612773776054382,True,True,True,True,True
EQH02f099e824fd9ce4,ALIT,ALIT,,Alight Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.18323591351509094,True,True,True,True,True
EQH031b6fe7246a0340,TMV,TMV,,TeamViewer SE,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.13120698928833,True,True,True,True,True
EQH033a7808951e0dcd,FLO,FLO,,Flowers Foods Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.12457554787397385,True,True,True,True,True
EQH035c7d72e6ab6f02,CRWD,CRWD,,Crowdstrike Holdings Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.16296455264091492,True,True,True,True,True
EQH036974ccc96266c0,ADSK,ADSK,,Autodesk Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.15493422746658325,True,True,True,True,True
EQH036d4538979f90a6,SAIC,SAIC,,Science Applications International Corp,equity,NASDAQ,1824,1303,521,0.0,0.0,0.16291560232639313,True,True,True,True,True
EQH038f689680f55229,DLTR,DLTR,,Dollar Tree Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.2215554118156433,True,True,True,True,True
EQH03a228321b1096ba,BTU,BTU,,Peabody Energy Corporation,equity,NYSE,1824,1303,521,0.0,0.0,0.24502485990524292,True,True,True,True,True
EQH03c5e70c528f46f5,A,A,,Agilent Technologies Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.1558757722377777,True,True,True,True,True
EQH03caaf932466d2af,ALL,ALL,,Allstate Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.12904183566570282,True,True,True,True,True
EQH041088b1370046c9,BMBL,BMBL,,Bumble Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.4189675748348236,True,True,True,True,True
EQH042cb71eefc64cf4,SJM,SJM,,J M Smucker Co.,equity,NYSE,1824,1303,521,0.0,0.0,0.15592315793037415,True,True,True,True,True
EQH043d4da21c2d1e74,WTRG,WTRG,,Essential Utilities Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.059347186237573624,True,True,True,True,True
EQH044a837543c56d13,AEP,AEP,,American Electric Power Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.060811419039964676,True,True,True,True,True
EQH0466425544f57a4c,AMKR,AMKR,,Amkor Technology Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.20509375631809235,True,True,True,True,True
EQH047fa1742efd5238,AMAT,AMAT,,Applied Materials Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1610575169324875,True,True,True,True,True
EQH04a56f6af9f781b9,IYW,IYW,,iShares US Technology ETF,equity,NYSE,1824,1303,521,0.0,0.0,0.13584080338478088,True,True,True,True,True
EQH04b1ae4de72adb70,FLEX,FLEX,,Flex Ltd,equity,NASDAQ,1824,1303,521,0.0,0.0,0.33424803614616394,True,True,True,True,True
EQH04c4f85ba988f50a,JLL,JLL,,Jones Lang Lasalle Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.12501539289951324,True,True,True,True,True
EQH04e4341fd10294b1,VNA.DE,VNA,,Vonovia SE,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.071371555328369,True,True,True,True,True
EQH04e5c26ca3a1956c,BOIL,BOIL,,ProShares Ultra Bloomberg Natural Gas,equity,NYSE,1824,1303,521,0.0,0.0,0.8134408593177795,True,True,True,True,True
EQH04f2a841b3d18728,JACK,JACK,,Jack in the Box Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.16138915717601776,True,True,True,True,True
EQH04fee7d605d3a75a,MGPI,MGPI,,MGP Ingredients Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24163292348384857,True,True,True,True,True
EQH05123e72c07fcb60,DEI,DEI,,Douglas Emmett Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.12177098542451859,True,True,True,True,True
EQH05732b0a8a0b7c80,DIOD,DIOD,,Diodes Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1485399603843689,True,True,True,True,True
EQH057a5cfa7be3faca,DVA,DVA,,Davita Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.27090439200401306,True,True,True,True,True
EQH0586dbe8774c08db,SHW,SHW,,Sherwin-Williams Co,equity,NYSE,1824,1303,521,0.0,0.0,0.0941457748413086,True,True,True,True,True
EQH05913786a3441a40,AIZ,AIZ,,Assurant Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.118065744638443,True,True,True,True,True
EQH05aa3c1386f42838,ROCK,ROCK,,Gibraltar Industries Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,1.7890779972076416,True,True,True,True,True
EQH05df1b4fddfe9fdb,XRAY,XRAY,,Dentsply Sirona Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.2802335023880005,True,True,True,True,True
EQH05f47f7407a6ea54,MA,MA,,MasterCard Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.0912334993481636,True,True,True,True,True
EQH062c87745382a5f2,DSGX,DSGX,,Descartes Systems Group Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.14356321096420288,True,True,True,True,True
EQH062f083bf8147d77,GIL,GIL,,Gildan Activewear Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.27673038840293884,True,True,True,True,True
EQH065a8f255a6449d8,SPCE,SPCE,,Virgin Galactic Holdings Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.49368607997894287,True,True,True,True,True
EQH065d20c67e8058a0,HELE,HELE,,Helen of Troy Limited,equity,NASDAQ,1824,1303,521,0.0,0.0,0.27727222442626953,True,True,True,True,True
EQH066b7c8db4099945,GEF,GEF,,Greif Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.15634648501873016,True,True,True,True,True
EQH0672dae2e4b69fbd,LHX,LHX,,L3Harris Technologies Inc,equity,NYSE,1824,1303,521,0.0,0.0,1.349144697189331,True,True,True,True,True
EQH068a55b3927b3709,TYL,TYL,,Tyler Technologies Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.09455081075429916,True,True,True,True,True
EQH068e77480e6d713c,WKL.AS,WKL,,Wolters Kluwer N.V.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.100974082946777,True,True,True,True,True
EQH06aba4e7ed121677,AVA,AVA,,Avista Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.08213508129119873,True,True,True,True,True
EQH06ae6737d0a82005,HIMS,HIMS,,"Hims & Hers Health, Inc.",equity,NYSE,1824,1303,521,0.0,0.0,0.3463095724582672,True,True,True,True,True
EQH07048d654a316e96,FRO,FRO,,Frontline Ltd.,equity,NYSE,1824,1303,521,0.0,0.0,0.2568402886390686,True,True,True,True,True
EQH07049612bca7ec19,SSB,SSB,,SouthState Corp.,equity,NYSE,1824,1303,521,0.0,0.0,1.042744755744934,True,True,True,True,True
EQH070b471b56caeb41,BVI.PA,BVI,,Bureau Veritas SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.10524320602417,True,True,True,True,True
EQH073f8a2d4dc6bd45,PVH,PVH,,PVH Corp.,equity,NYSE,1824,1303,521,0.0,0.0,1.014103651046753,True,True,True,True,True
EQH073fef53fe2cd007,ZWS,ZWS,,Zurn Elkay Water Solutions Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.12202757596969604,True,True,True,True,True
EQH07569c48dd2de7a7,BMY,BMY,,Bristol-Myers Squibb Co,equity,NYSE,1824,1303,521,0.0,0.0,0.11442453414201736,True,True,True,True,True
EQH075b65b03df5b6f2,SXT,SXT,,Sensient Technologies Corporation,equity,NYSE,1824,1303,521,0.0,0.0,0.2159627079963684,True,True,True,True,True
EQH076ee029864c5aba,BBAS3.SA,BBAS3,,Banco do Brasil S.A.,equity,B3,1824,1303,521,0.0,0.0,0.1337558925151825,True,True,True,True,True
EQH076f5275a27240a1,SE,SE,,Sea Ltd.,equity,NYSE,1824,1303,521,0.0,0.0,0.360480397939682,True,True,True,True,True
EQH07710302f0453aa5,MLI,MLI,,"Mueller Industries, Inc.",equity,NYSE,1824,1303,521,0.0,0.0,0.1449195146560669,True,True,True,True,True
EQH078bbe0409bd61bd,RNG,RNG,,RingCentral Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.3011283874511719,True,True,True,True,True
EQH07a5847a0c5184f7,RJF,RJF,,Raymond James Financial Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.09791737794876099,True,True,True,True,True
EQH07c48630a663092e,TEL,TEL,,TE Connectivity Ltd.,equity,NYSE,1824,1303,521,0.0,0.0,0.11952118575572968,True,True,True,True,True
EQH07c8df0f10d9c5ad,AF.PA,AF,,AIR France-KLM SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.104654312133789,True,True,True,True,True
EQH07d165e1116b3df5,BAS.DE,BAS,,BASF SE,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.092038631439209,True,True,True,True,True
EQH07fe5a23f8f5c799,MTX,MTX,,MTU Aero Engines AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,0.5009783506393433,True,True,True,True,True
EQH0816028bb3741194,COP,COP,,CompuGroup Medical SE & Co. KGaA,equity,Cboe Europe,1824,1303,521,0.0,0.0,0.1070651262998581,True,True,True,True,True
EQH083357eba1581b6d,RIOT,RIOT,,Riot Platforms Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,1.3394654989242554,True,True,True,True,True
EQH0843b56030f92a3e,AXTA,AXTA,,Axalta Coating Systems Ltd.,equity,NYSE,1824,1303,521,0.0,0.0,0.11477713286876678,True,True,True,True,True
EQH084a57d644d93b92,ORLY,ORLY,,O'Reilly Automotive Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1261899322271347,True,True,True,True,True
EQH0853f36b35a102c0,RDN,RDN,,Radian Group Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.09281007945537567,True,True,True,True,True
EQH086d1e7448a63c24,FLRY3.SA,FLRY3,,Fleury S.A.,equity,B3,1824,1303,521,0.0,0.0,0.18017281591892242,True,True,True,True,True
EQH0871c7ebec8a78a3,HPQ,HPQ,,HP Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.16951227188110352,True,True,True,True,True
EQH0873a79e775052f4,CHRD,CHRD,,Chord Energy Corp,equity,NASDAQ,1824,1303,521,0.0,0.0,0.15799087285995483,True,True,True,True,True
EQH0888b848601714c9,HO.PA,HO,,Thales SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.104927062988281,True,True,True,True,True
EQH088e29d8259fb642,CLNX.MC,CLNX,,Cellnex Telecom SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.084855079650879,True,True,True,True,True
EQH0895c2dec2cce145,DASH,DASH,,DoorDash Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.174537792801857,True,True,True,True,True
EQH089bafade0b5b110,BN.PA,BN,,Danone S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.112041473388672,True,True,True,True,True
EQH089fa93e6146c258,RWE.DE,RWE,,RWE AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.0981621742248535,True,True,True,True,True
EQH08c0bb7ca3f96a00,VALE,VALE,,Vale SA,equity,NYSE,1824,1303,521,0.0,0.0,0.11552338302135468,True,True,True,True,True
EQH08c88b5f29f6c893,FRE.DE,FRE,,Fresenius SE & Co. KGaA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.10650634765625,True,True,True,True,True
EQH08dd609cb7fabe5a,QCOM,QCOM,,Qualcomm Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.15185286104679108,True,True,True,True,True
EQH08dd75ab17d8f8ca,DIE.BR,DIE,,D'Ieteren Group SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.957779884338379,True,True,True,True,True
EQH08e3c64195cd1409,NWE,NWE,,NorthWestern Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.06335333734750748,True,True,True,True,True
EQH08e441d4226505f5,CCJ,CCJ,,Cameco Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.2342415302991867,True,True,True,True,True
EQH08ec66bd0a8efaf1,LREN3.SA,LREN3,,Lojas Renner S.A.,equity,B3,1824,1303,521,0.0,0.0,0.13717788457870483,True,True,True,True,True
EQH08f4943ca0645787,VIAV,VIAV,,Viavi Solutions Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.23200562596321106,True,True,True,True,True
EQH08feb525c2e9ded3,NDSN,NDSN,,Nordson Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.13934682309627533,True,True,True,True,True
EQH09195842e7917d17,LBRT,LBRT,,Liberty Energy Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.28308215737342834,True,True,True,True,True
EQH093822576d7751c4,ITX.MC,ITX,,Industria de Diseno Textil S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.025479316711426,True,True,True,True,True
EQH09876e42c6fb7c5f,BG.VI,BG,,BAWAG Group AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.100335597991943,True,True,True,True,True
EQH09d223fada5ffb6f,APTV,APTV,,Aptiv PLC,equity,NYSE,1824,1303,521,0.0,0.0,0.17721149325370789,True,True,True,True,True
EQH09dbac0e89987ccc,VAMO3.SA,VAMO3,,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.",equity,B3,1824,1303,521,0.0,0.0,0.16379083693027496,True,True,True,True,True
EQH09f1aa74a5e9d711,AGNC,AGNC,,AGNC Investment Corp,equity,NASDAQ,1824,1303,521,0.0,0.0,0.10854777693748474,True,True,True,True,True
EQH09f3d66d9e570002,CRSP,CRSP,,Crispr Therapeutics AG,equity,NASDAQ,1824,1303,521,0.0,0.0,0.18224717676639557,True,True,True,True,True
EQH0a0b3b7d26c74f97,PRU,PRU,,Prudential Financial Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.09984486550092697,True,True,True,True,True
EQH0a14b10040b65cd6,WF,WF,,Woori Financial Group Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.1047152727842331,True,True,True,True,True
EQH0a1e185eba26e73c,DHR,DHR,,Danaher Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.0987745076417923,True,True,True,True,True
EQH0a3f1407ca6205ea,OR.PA,OR,,L'Oreal S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.0918731689453125,True,True,True,True,True
EQH0a4b3cc65fccc29a,SNPS,SNPS,,Synopsys Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.35837316513061523,True,True,True,True,True
EQH0a4bba4b92d35047,MAS,MAS,,Masco Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.11387331783771515,True,True,True,True,True
EQH0a7da438a39e87f0,GWW,GWW,,WW Grainger Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.1296215057373047,True,True,True,True,True
EQH0a834ab66dec293c,BRBR,BRBR,,Bellring Brands Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.49048852920532227,True,True,True,True,True
EQH0a977cfecfa1b227,PR,PR,,Permian Resources Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.15392999351024628,True,True,True,True,True
EQH0aac50ec459e8825,AMD,AMD,,Advanced Micro Devices Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.23820480704307556,True,True,True,True,True
EQH0ae5a849b80a9ff3,IBE.MC,IBE,,Iberdrola SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.11447286605835,True,True,True,True,True
EQH0aeae01c84c2e673,PWR,PWR,,Quanta Services Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.18322479724884033,True,True,True,True,True
EQH0afe4712771d0c03,RVTY,RVTY,,"Revvity, Inc.",equity,NYSE,1824,1303,521,0.0,0.0,0.16133630275726318,True,True,True,True,True
EQH0b02db528861027a,APD,APD,,Air Products & Chemicals Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.15551763772964478,True,True,True,True,True
EQH0b1e92fcd34dbe3f,NUE,NUE,,Nucor Corporation,equity,NYSE,1824,1303,521,0.0,0.0,0.159947469830513,True,True,True,True,True
EQH0b28b191fee87f4b,RXL,RXL,,Rexel SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,0.11087510734796524,True,True,True,True,True
EQH0b4460721eab6e4e,CAH,CAH,,Cardinal Health Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.1542530655860901,True,True,True,True,True
EQH0b56509b882f8eaa,RRC,RRC,,Range Resources Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.1336335390806198,True,True,True,True,True
EQH0b66f8599694e2e0,STNE,STNE,,StoneCo Ltd.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.4203954339027405,True,True,True,True,True
EQH0bbf17379d93860c,TMUS,TMUS,,T-Mobile US Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.112174853682518,True,True,True,True,True
EQH0bc518d5a054f767,HALO,HALO,,Halozyme Therapeutics Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24556927382946014,True,True,True,True,True
EQH0bd143d8708108c5,CELH,CELH,,Celsius Holdings Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.2777124047279358,True,True,True,True,True
EQH0be399763ad68ea8,MLAB,MLAB,,Mesa Laboratories Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24915030598640442,True,True,True,True,True
EQH0c0ae3a9499c6993,INDB,INDB,,Independent Bank Corp (Massachusetts),equity,NASDAQ,1824,1303,521,0.0,0.0,0.1539556384086609,True,True,True,True,True
EQH0c2fac5fb9478d1e,UAA,UAA,,Under Armour Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.2720000147819519,True,True,True,True,True
EQH0c5321b3ab8ed3fa,BAH,BAH,,Booz Allen Hamilton Holding Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.1652599275112152,True,True,True,True,True
EQH0c620acdaacf7dc9,USIM5.SA,USIM5,,Usinas Siderúrgicas de Minas Gerais S.A.,equity,B3,1824,1303,521,0.0,0.0,0.23408465087413788,True,True,True,True,True
EQH0c721fd61f51eefd,COST,COST,,Costco Wholesale Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.12451321631669998,True,True,True,True,True
EQH0c7dce018c131609,PST,PST,,Poste Italiane SPA,equity,Cboe Europe,1824,1303,521,0.0,0.0,0.041558653116226196,True,True,True,True,True
EQH0c8a06d5d59c7f6a,BDC,BDC,,Belden Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.2545396685600281,True,True,True,True,True
